,0
Name,"FG FINANCIAL GROUP, INC."
Currency,USD
Sector,Financial Services
Industry,Insurance—Diversified
Country,US
IPO,"Apr 1, 2014"
Insider Percentage,7.70%
Institution Percentage,50.99%
