,0
Name,CORNER GROWTH ACQUISITION CORP. 2
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Aug 23, 2011"
Insider Percentage,- -
Institution Percentage,76.06%
