,0
Name,THAYER VENTURES ACQUISITION CORPORATION
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Dec 10, 2020"
Insider Percentage,- -
Institution Percentage,0.92%
