,0
Name,"ATLANTIC CAPITAL BANCSHARES, INC."
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Nov 2, 2015"
Insider Percentage,4.08%
Institution Percentage,82.55%
