,0
Name,"DUN & BRADSTREET HOLDINGS, INC."
Currency,USD
Sector,Technology
Industry,Information Technology Services
Country,US
IPO,"Jun 30, 2020"
Insider Percentage,9.70%
Institution Percentage,85.08%
