,0
Name,"GLOBAL BOATWORKS HOLDINGS, INC."
Currency,USD
Sector,Consumer Cyclical
Industry,Leisure
Country,US
IPO,"Jan 26, 2016"
Insider Percentage,69.39%
Institution Percentage,- -
