,0
Name,"BANC OF CALIFORNIA, INC."
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Aug 23, 2002"
Insider Percentage,1.45%
Institution Percentage,95.71%
