,0
Name,"GORES TECHNOLOGY PARTNERS, INC."
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"May 3, 2021"
Insider Percentage,- -
Institution Percentage,74.82%
