,0
Name,"MARCUS & MILLICHAP, INC."
Currency,USD
Sector,Real Estate
Industry,Real Estate Services
Country,US
IPO,"Oct 31, 2013"
Insider Percentage,3.33%
Institution Percentage,97.18%
