,0
Name,BLUE WHALE ACQUISITION CORP I
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,KY
IPO,"Sep 24, 2021"
Insider Percentage,- -
Institution Percentage,72.94%
