,0
Name,"PNM RESOURCES, INC."
Currency,USD
Sector,Utilities
Industry,Utilities—Regulated Electric
Country,US
IPO,"Mar 17, 1980"
Insider Percentage,1.23%
Institution Percentage,87.87%
