,0
Name,"CROSSFIRST BANKSHARES, INC."
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Aug 15, 2019"
Insider Percentage,15.33%
Institution Percentage,49.19%
