,0
Name,FIRST COMMUNITY CORPORATION
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Jun 30, 1998"
Insider Percentage,3.70%
Institution Percentage,53.89%
