,0
Name,"ASSERTIO HOLDINGS, INC."
Currency,USD
Sector,Healthcare
Industry,Drug Manufacturers—Specialty & Generic
Country,US
IPO,"Feb 12, 1997"
Insider Percentage,1.32%
Institution Percentage,16.24%
