,0
Name,"GLOBAL INDEMNITY GROUP, LLC"
Currency,USD
Sector,Financial Services
Industry,Insurance—Property & Casualty
Country,KY
IPO,"Dec 16, 2003"
Insider Percentage,24.92%
Institution Percentage,78.42%
