,0
Name,"NORTHWEST BANCSHARES, INC."
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Nov 7, 1994"
Insider Percentage,5.27%
Institution Percentage,62.95%
