,0
Name,AUSTERLITZ ACQUISITION CORPORATION I
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Apr 19, 2021"
Insider Percentage,0.04%
Institution Percentage,97.03%
