,0
Name,GOLD ROYALTY CORP.
Currency,USD
Sector,Basic Materials
Industry,Other Precious Metals & Mining
Country,CA
IPO,"Mar 9, 2021"
Insider Percentage,29.08%
Institution Percentage,12.22%
