,0
Name,GLADSTONE COMMERCIAL CORPORATION
Currency,USD
Sector,Real Estate
Industry,REIT—Diversified
Country,US
IPO,"Feb 15, 2012"
Insider Percentage,- -
Institution Percentage,10.52%
