,0
Name,NEW FORTRESS ENERGY INC.
Currency,USD
Sector,Utilities
Industry,Utilities—Regulated Gas
Country,US
IPO,"Jan 31, 2019"
Insider Percentage,54.77%
Institution Percentage,43.53%
