,0
Name,ABCELLERA BIOLOGICS INC.
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,CA
IPO,"Dec 11, 2020"
Insider Percentage,48.63%
Institution Percentage,40.16%
