,0
Name,NABORS INDUSTRIES LTD.
Currency,USD
Sector,Energy
Industry,Oil & Gas Drilling
Country,BM
IPO,"Nov 3, 2005"
Insider Percentage,5.37%
Institution Percentage,73.59%
