,0
Name,"BERKSHIRE GREY, INC."
Currency,USD
Sector,Industrials
Industry,Specialty Industrial Machinery
Country,US
IPO,"Feb 11, 2021"
Insider Percentage,6.26%
Institution Percentage,81.69%
