,0
Name,BLACKROCK TCP CAPITAL CORP.
Currency,USD
Sector,Financial Services
Industry,Asset Management
Country,US
IPO,"Apr 4, 2012"
Insider Percentage,0.29%
Institution Percentage,25.63%
