,0
Name,EXECUTIVE NETWORK PARTNERING CORPORATION
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Nov 6, 2020"
Insider Percentage,5.62%
Institution Percentage,88.31%
