,0
Name,ASIA PACIFIC WIRE & CABLE CORPORATION LIMITED
Currency,USD
Sector,Industrials
Industry,Electrical Equipment & Parts
Country,TW
IPO,"Apr 29, 2011"
Insider Percentage,75.48%
Institution Percentage,5.73%
