,0
Name,LMF ACQUISITION OPPORTUNITIES INC.
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Mar 18, 2021"
Insider Percentage,- -
Institution Percentage,91.57%
