,0
Name,MALACCA STRAITS ACQUISITION COMPANY LIMITED
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,HK
IPO,"Jul 15, 2020"
Insider Percentage,- -
Institution Percentage,8.14%
