,0
Name,"SPLASH BEVERAGE GROUP, INC."
Currency,USD
Sector,Consumer Defensive
Industry,Beverages—Brewers
Country,US
IPO,"Dec 24, 2020"
Insider Percentage,26.46%
Institution Percentage,1.26%
