,0
Name,"EXP WORLD HOLDINGS, INC."
Currency,USD
Sector,Real Estate
Industry,Real Estate Services
Country,US
IPO,"Jan 14, 2011"
Insider Percentage,52.63%
Institution Percentage,24.15%
