,0
Name,SPORTS VENTURES ACQUISITION CORP.
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Jan 6, 2021"
Insider Percentage,2.79%
Institution Percentage,10.08%
