,0
Name,FUSION PHARMACEUTICALS INC.
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,CA
IPO,"Jun 26, 2020"
Insider Percentage,8.52%
Institution Percentage,65.73%
