,0
Name,PATHFINDER ACQUISITION CORPORATION
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Feb 17, 2021"
Insider Percentage,- -
Institution Percentage,0.32%
