,0
Name,HAILIANG EDUCATION GROUP INC.
Currency,USD
Sector,Consumer Defensive
Industry,Education & Training Services
Country,CN
IPO,"Jul 7, 2015"
Insider Percentage,- -
Institution Percentage,0.69%
