,0
Name,"CRESCENT CAPITAL BDC, INC."
Currency,USD
Sector,Financial Services
Industry,Asset Management
Country,US
IPO,"Feb 3, 2020"
Insider Percentage,15.41%
Institution Percentage,55.85%
