,0
Name,INTEGRAL AD SCIENCE HOLDING CORP.
Currency,USD
Sector,Communication Services
Industry,Advertising Agencies
Country,US
IPO,"Jun 12, 2003"
Insider Percentage,0.88%
Institution Percentage,95.57%
