,0
Name,THE BANK OF N.T. BUTTERFIELD & SON LIMITED
Currency,USD
Sector,Financial Services
Industry,Banks—Diversified
Country,BM
IPO,"Sep 16, 2016"
Insider Percentage,1.19%
Institution Percentage,71.73%
