,0
Name,"CTO REALTY GROWTH, INC."
Currency,USD
Sector,Real Estate
Industry,REIT—Diversified
Country,US
IPO,"Mar 17, 1980"
Insider Percentage,12.30%
Institution Percentage,59.51%
