,0
Name,"PEOPLES BANCORP OF NORTH CAROLINA, INC."
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Oct 16, 1985"
Insider Percentage,20.05%
Institution Percentage,33.58%
