,0
Name,"JELD-WEN HOLDING, INC."
Currency,USD
Sector,Industrials
Industry,Building Products & Equipment
Country,US
IPO,"Jan 27, 2017"
Insider Percentage,0.95%
Institution Percentage,97.61%
