,0
Name,INFUSYSTEM HOLDINGS INC.
Currency,USD
Sector,Healthcare
Industry,Medical Instruments & Supplies
Country,US
IPO,"Jun 15, 2006"
Insider Percentage,5.69%
Institution Percentage,72.24%
