,0
Name,FTAC HERA ACQUISITION CORP.
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Mar 4, 2021"
Insider Percentage,2.07%
Institution Percentage,18.86%
