,0
Name,"VICTORY OILFIELD TECH, INC."
Currency,USD
Sector,Energy
Industry,Oil & Gas Equipment & Services
Country,US
IPO,"Jan 31, 2012"
Insider Percentage,97.24%
Institution Percentage,- -
