,0
Name,GREENPOWER MOTOR COMPANY INC.
Currency,USD
Sector,Consumer Cyclical
Industry,Auto Manufacturers
Country,CA
IPO,"Feb 10, 2015"
Insider Percentage,24.46%
Institution Percentage,30.73%
