,0
Name,"LEGALZOOM.COM, INC."
Currency,USD
Sector,Communication Services
Industry,Internet Content & Information
Country,US
IPO,"Oct 30, 2011"
Insider Percentage,25.67%
Institution Percentage,66.64%
