,0
Name,MOLSON COORS BEVERAGE COMPANY
Currency,USD
Sector,Consumer Defensive
Industry,Beverages—Brewers
Country,US
IPO,"Feb 27, 2006"
Insider Percentage,0.15%
Institution Percentage,0.29%
