,0
Name,"HOME FEDERAL BANCORP, INC. OF LOUISIANA"
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Jan 21, 2005"
Insider Percentage,38.27%
Institution Percentage,17.36%
