,0
Name,"DUOS TECHNOLOGIES GROUP, INC."
Currency,USD
Sector,Technology
Industry,Software—Application
Country,US
IPO,"Aug 13, 2008"
Insider Percentage,22.77%
Institution Percentage,31.13%
