,0
Name,HOUGHTON MIFFLIN HARCOURT COMPANY
Currency,USD
Sector,Consumer Defensive
Industry,Education & Training Services
Country,US
IPO,"Nov 14, 2013"
Insider Percentage,1.54%
Institution Percentage,88.59%
