,0
Name,VIRGINIA NATIONAL BANKSHARES CORPORATION
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Sep 24, 2003"
Insider Percentage,12.51%
Institution Percentage,31.37%
