,0
Name,"CONSOLIDATED COMMUNICATIONS HOLDINGS, INC."
Currency,USD
Sector,Communication Services
Industry,Telecom Services
Country,US
IPO,"Jul 22, 2005"
Insider Percentage,1.96%
Institution Percentage,94.45%
