,0
Name,"TPI COMPOSITES, INC."
Currency,USD
Sector,Industrials
Industry,Specialty Industrial Machinery
Country,US
IPO,"Jul 22, 2016"
Insider Percentage,2.14%
Institution Percentage,98.49%
