,0
Name,LIGAND PHARMACEUTICALS INCORPORATED
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,US
IPO,"Nov 18, 1992"
Insider Percentage,4.95%
Institution Percentage,98.89%
