,0
Name,"GLASSBRIDGE ENTERPRISES, INC."
Currency,USD
Sector,Financial Services
Industry,Asset Management
Country,US
IPO,"Jun 26, 1996"
Insider Percentage,36.79%
Institution Percentage,9.50%
