,0
Name,STEEL PARTNERS HOLDINGS L.P.
Currency,USD
Sector,Industrials
Industry,Conglomerates
Country,US
IPO,"Mar 29, 2011"
Insider Percentage,34.99%
Institution Percentage,42.04%
