,0
Name,BLUE WHALE ACQUISITION CORP I
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,KY
IPO,"Aug 4, 2021"
Insider Percentage,- -
Institution Percentage,18.47%
