,0
Name,RENAISSANCERE HOLDINGS LTD.
Currency,USD
Sector,Financial Services
Industry,Insurance—Reinsurance
Country,BM
IPO,"Jun 12, 2018"
Insider Percentage,- -
Institution Percentage,22.32%
