,0
Name,BIOHAVEN PHARMACEUTICAL HOLDING COMPANY LTD.
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,US
IPO,"May 4, 2017"
Insider Percentage,11.66%
Institution Percentage,90.85%
