,0
Name,FORTRESS TRANSPORTATION AND INFRASTRUCTURE INVESTORS LLC
Currency,USD
Sector,Industrials
Industry,Rental & Leasing Services
Country,US
IPO,"Nov 25, 2019"
Insider Percentage,- -
Institution Percentage,28.41%
