,0
Name,GREEN PLAINS PARTNERS LP
Currency,USD
Sector,Energy
Industry,Oil & Gas Midstream
Country,US
IPO,"Jun 26, 2015"
Insider Percentage,50.96%
Institution Percentage,21.69%
