,0
Name,THE GORMAN-RUPP COMPANY
Currency,USD
Sector,Industrials
Industry,Specialty Industrial Machinery
Country,US
IPO,"Mar 17, 1980"
Insider Percentage,17.90%
Institution Percentage,60.06%
