,0
Name,"PLAINS ALL AMERICAN PIPELINE, L.P."
Currency,USD
Sector,Energy
Industry,Oil & Gas Midstream
Country,US
IPO,"Nov 18, 1998"
Insider Percentage,34.93%
Institution Percentage,46.20%
