,0
Name,"CORPORATE BACKED TRUST CERTIFICATES, GOLDMAN SACHS CAPITAL I SECURITIES-BACKED SERIES 2004-6 04-6 A1 3.50"
Currency,USD
Sector,Industrials
Industry,Conglomerates
Country,US
IPO,"Nov 18, 2013"
Insider Percentage,- -
Institution Percentage,- -
