,0
Name,10X CAPITAL VENTURE ACQUISITION CORP. II
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Aug 11, 2021"
Insider Percentage,- -
Institution Percentage,18.07%
